Year,County,State,FIPS County Code,Opioid Prescribing Rate per 100
2009,"Poinsett, AR",AR,5111,43.4
2009,"Polk, AR",AR,5113,115.2
2009,"Pope, AR",AR,5115,154.3
2009,"Prairie, AR",AR,5117,118.6
2009,"Pulaski, AR",AR,5119,119.7
2009,"Randolph, AR",AR,5121,87.5
2009,"St. Francis, AR",AR,5123,98.5
2009,"Saline, AR",AR,5125,111.5
2009,"Scott, AR",AR,5127,185
2009,"Searcy, AR",AR,5129,99.6
2009,"Sebastian, AR",AR,5131,203.3
2009,"Sevier, AR",AR,5133,34.8
2009,"Sharp, AR",AR,5135,112.7
2009,"Stone, AR",AR,5137,59.3
2009,"Union, AR",AR,5139,147.4
2009,"Van Buren, AR",AR,5141,70.6
2009,"Washington, AR",AR,5143,111.4
2009,"White, AR",AR,5145,132.9
2009,"Woodruff, AR",AR,5147,17
2009,"Yell, AR",AR,5149,30.1
2009,"Apache, AZ",AZ,4001,18.2
2009,"Cochise, AZ",AZ,4003,83.3
2009,"Coconino, AZ",AZ,4005,56.7
2009,"Gila, AZ",AZ,4007,127.4
2009,"Graham, AZ",AZ,4009,123.5
2009,"Greenlee, AZ",AZ,4011,–
2009,"La Paz, AZ",AZ,4012,73.3
2009,"Maricopa, AZ",AZ,4013,82.5
2009,"Mohave, AZ",AZ,4015,139.3
2009,"Navajo, AZ",AZ,4017,79.4
2009,"Pima, AZ",AZ,4019,93
2009,"Pinal, AZ",AZ,4021,65.1
2009,"Santa Cruz, AZ",AZ,4023,36.9
2009,"Yavapai, AZ",AZ,4025,104.3
2009,"Yuma, AZ",AZ,4027,71.9
2009,"Alameda, CA",CA,6001,43.9
2009,"Alpine, CA",CA,6003,–
2009,"Amador, CA",CA,6005,133.2
2009,"Butte, CA",CA,6007,167.3
2009,"Calaveras, CA",CA,6009,93.7
2009,"Colusa, CA",CA,6011,40.7
2009,"Contra Costa, CA",CA,6013,59.6
2009,"Del Norte, CA",CA,6015,142.5
2009,"El Dorado, CA",CA,6017,83.8
2009,"Fresno, CA",CA,6019,69
2009,"Glenn, CA",CA,6021,69.2
2009,"Humboldt, CA",CA,6023,142.3
2009,"Imperial, CA",CA,6025,50.7
2009,"Inyo, CA",CA,6027,63.6
2009,"Kern, CA",CA,6029,65
2009,"Kings, CA",CA,6031,78.8
2009,"Lake, CA",CA,6033,166
2009,"Lassen, CA",CA,6035,113.7
2009,"Los Angeles, CA",CA,6037,41.2
2009,"Madera, CA",CA,6039,58
2009,"Marin, CA",CA,6041,56.5
2009,"Mariposa, CA",CA,6043,57.3
2009,"Mendocino, CA",CA,6045,129.4
2009,"Merced, CA",CA,6047,70.4
2009,"Modoc, CA",CA,6049,140.5
2009,"Mono, CA",CA,6051,49.7
2009,"Monterey, CA",CA,6053,69.1
2009,"Napa, CA",CA,6055,40.6
2009,"Nevada, CA",CA,6057,111.8
2009,"Orange, CA",CA,6059,51.9
2009,"Placer, CA",CA,6061,74.6
2009,"Plumas, CA",CA,6063,127.1
2009,"Riverside, CA",CA,6065,56.4
2009,"Sacramento, CA",CA,6067,63.5
2009,"San Benito, CA",CA,6069,50.6
2009,"San Bernardino, CA",CA,6071,54.9
2009,"San Diego, CA",CA,6073,47.5
2009,"San Francisco, CA",CA,6075,44.5
2009,"San Joaquin, CA",CA,6077,66.8
2009,"San Luis Obispo, CA",CA,6079,83.3
2009,"San Mateo, CA",CA,6081,40.1
2009,"Santa Barbara, CA",CA,6083,69.3
2009,"Santa Clara, CA",CA,6085,31.7
2009,"Santa Cruz, CA",CA,6087,87.5
2009,"Shasta, CA",CA,6089,169.4
2009,"Sierra, CA",CA,6091,–
2009,"Siskiyou, CA",CA,6093,125.5
2009,"Solano, CA",CA,6095,56.2
2009,"Sonoma, CA",CA,6097,71.6
2009,"Stanislaus, CA",CA,6099,106
2009,"Sutter, CA",CA,6101,132.4
2009,"Tehama, CA",CA,6103,125.6
2009,"Trinity, CA",CA,6105,121.4
2009,"Tulare, CA",CA,6107,87.3
2009,"Tuolumne, CA",CA,6109,176.9
2009,"Ventura, CA",CA,6111,64
2009,"Yolo, CA",CA,6113,63.5
2009,"Yuba, CA",CA,6115,98.5
2009,"Adams, CO",CO,8001,57.6
2009,"Alamosa, CO",CO,8003,215.5
2009,"Arapahoe, CO",CO,8005,62.4
2009,"Archuleta, CO",CO,8007,71
2009,"Baca, CO",CO,8009,78.7
2009,"Bent, CO",CO,8011,38.7
2009,"Boulder, CO",CO,8013,62.4
2009,"Broomfield, CO",CO,8014,65.5
2009,"Chaffee, CO",CO,8015,91.7
2009,"Cheyenne, CO",CO,8017,62.5
2009,"Clear Creek, CO",CO,8019,54.3
2009,"Conejos, CO",CO,8021,4.3
2009,"Costilla, CO",CO,8023,–
2009,"Crowley, CO",CO,8025,35.2
2009,"Custer, CO",CO,8027,–
2009,"Delta, CO",CO,8029,102.1
2009,"Denver, CO",CO,8031,47.6
2009,"Dolores, CO",CO,8033,–
2009,"Douglas, CO",CO,8035,59.9
2009,"Eagle, CO",CO,8037,67.4
2009,"Elbert, CO",CO,8039,24.4
2009,"El Paso, CO",CO,8041,75.5
2009,"Fremont, CO",CO,8043,77.6
2009,"Garfield, CO",CO,8045,96.4
2009,"Gilpin, CO",CO,8047,–
2009,"Grand, CO",CO,8049,52.1
2009,"Gunnison, CO",CO,8051,41.3
2009,"Hinsdale, CO",CO,8053,–
2009,"Huerfano, CO",CO,8055,94
2009,"Jackson, CO",CO,8057,–
2009,"Jefferson, CO",CO,8059,81
2009,"Kiowa, CO",CO,8061,121.2
2009,"Kit Carson, CO",CO,8063,–
2009,"Lake, CO",CO,8065,64.6
2009,"La Plata, CO",CO,8067,80
2009,"Larimer, CO",CO,8069,77.2
2009,"Las Animas, CO",CO,8071,143.6
2009,"Lincoln, CO",CO,8073,–
2009,"Logan, CO",CO,8075,74.3
2009,"Mesa, CO",CO,8077,99.1
2009,"Mineral, CO",CO,8079,–
2009,"Moffat, CO",CO,8081,153
2009,"Montezuma, CO",CO,8083,92.2
2009,"Montrose, CO",CO,8085,105.2
2009,"Morgan, CO",CO,8087,85.7
2009,"Otero, CO",CO,8089,111.8
2009,"Ouray, CO",CO,8091,34.2
2009,"Park, CO",CO,8093,15.8
2009,"Phillips, CO",CO,8095,22
2009,"Pitkin, CO",CO,8097,22.6
2009,"Prowers, CO",CO,8099,90.2
2009,"Pueblo, CO",CO,8101,120.5
2009,"Rio Blanco, CO",CO,8103,–
2009,"Rio Grande, CO",CO,8105,54.6
2009,"Routt, CO",CO,8107,88.7
2009,"Saguache, CO",CO,8109,–
2009,"San Juan, CO",CO,8111,–
2009,"San Miguel, CO",CO,8113,46.4
2009,"Sedgwick, CO",CO,8115,90.3
2009,"Summit, CO",CO,8117,86.1
2009,"Teller, CO",CO,8119,127.1
2009,"Washington, CO",CO,8121,–
2009,"Weld, CO",CO,8123,62.6
2009,"Yuma, CO",CO,8125,77.8
2009,"Fairfield, CT",CT,9001,53.9
2009,"Hartford, CT",CT,9003,70.8
2009,"Litchfield, CT",CT,9005,71.9
2009,"Middlesex, CT",CT,9007,66.2
2009,"New Haven, CT",CT,9009,76.2
2009,"New London, CT",CT,9011,82.2
2009,"Tolland, CT",CT,9013,54.6
2009,"Windham, CT",CT,9015,78.8
2009,"District of Columbia, DC",DC,11001,34.4
2009,"Kent, DE",DE,10001,84.8
2009,"New Castle, DE",DE,10003,91.7
2009,"Sussex, DE",DE,10005,123.6
2009,"Alachua, FL",FL,12001,91.8
2009,"Baker, FL",FL,12003,164.8
2009,"Bay, FL",FL,12005,135.3
2009,"Bradford, FL",FL,12007,115.5
2009,"Brevard, FL",FL,12009,106
2009,"Broward, FL",FL,12011,75.1
2009,"Calhoun, FL",FL,12013,80.6
2009,"Charlotte, FL",FL,12015,115.6
2009,"Citrus, FL",FL,12017,111.5
2009,"Clay, FL",FL,12019,108.5
2009,"Collier, FL",FL,12021,75.4
2009,"Columbia, FL",FL,12023,140.6
2009,"DeSoto, FL",FL,12027,68.9
2009,"Dixie, FL",FL,12029,42
2009,"Duval, FL",FL,12031,104.6
2009,"Escambia, FL",FL,12033,145.8
2009,"Flagler, FL",FL,12035,103.2
2009,"Franklin, FL",FL,12037,106.2
2009,"Gadsden, FL",FL,12039,62.9
2009,"Gilchrist, FL",FL,12041,49.7
2009,"Glades, FL",FL,12043,–
2009,"Gulf, FL",FL,12045,109.7
2009,"Hamilton, FL",FL,12047,58.2
2009,"Hardee, FL",FL,12049,66.3
2009,"Hendry, FL",FL,12051,91.7
2009,"Hernando, FL",FL,12053,127.5
2009,"Highlands, FL",FL,12055,86.9
2009,"Hillsborough, FL",FL,12057,101.3
2009,"Holmes, FL",FL,12059,109
2009,"Indian River, FL",FL,12061,109.4
2009,"Jackson, FL",FL,12063,65.1
2009,"Jefferson, FL",FL,12065,71.9
2009,"Lafayette, FL",FL,12067,46.7
2009,"Lake, FL",FL,12069,96.7
2009,"Lee, FL",FL,12071,89.8
2009,"Leon, FL",FL,12073,83.7
2009,"Levy, FL",FL,12075,130
2009,"Liberty, FL",FL,12077,54.1
2009,"Madison, FL",FL,12079,74.1
2009,"Manatee, FL",FL,12081,98.6
2009,"Marion, FL",FL,12083,102
2009,"Martin, FL",FL,12085,89.6
2009,"Miami-Dade, FL",FL,12086,37.6
2009,"Monroe, FL",FL,12087,122.5
2009,"Nassau, FL",FL,12089,114.6
2009,"Okaloosa, FL",FL,12091,120.3
2009,"Okeechobee, FL",FL,12093,108.3
2009,"Orange, FL",FL,12095,66
2009,"Osceola, FL",FL,12097,74.8
2009,"Palm Beach, FL",FL,12099,82.7
2009,"Pasco, FL",FL,12101,115.8
2009,"Pinellas, FL",FL,12103,104.5
2009,"Polk, FL",FL,12105,90.7
2009,"Putnam, FL",FL,12107,118.5
2009,"St. Johns, FL",FL,12109,79.4
2009,"St. Lucie, FL",FL,12111,76.1
2009,"Santa Rosa, FL",FL,12113,131.8
2009,"Sarasota, FL",FL,12115,99.2
2009,"Seminole, FL",FL,12117,78.8
2009,"Sumter, FL",FL,12119,66.5
2009,"Suwannee, FL",FL,12121,94.2
2009,"Taylor, FL",FL,12123,108.6
2009,"Union, FL",FL,12125,74.9
2009,"Volusia, FL",FL,12127,103
2009,"Wakulla, FL",FL,12129,79
2009,"Walton, FL",FL,12131,116.4
2009,"Washington, FL",FL,12133,143.2
2009,"Appling, GA",GA,13001,106.9
2009,"Atkinson, GA",GA,13003,66.8
2009,"Bacon, GA",GA,13005,149
2009,"Baker, GA",GA,13007,–
2009,"Baldwin, GA",GA,13009,99.7
2009,"Banks, GA",GA,13011,21.1
2009,"Barrow, GA",GA,13013,97
2009,"Bartow, GA",GA,13015,116
2009,"Ben Hill, GA",GA,13017,143.8
2009,"Berrien, GA",GA,13019,97.7
2009,"Bibb, GA",GA,13021,160.3
2009,"Bleckley, GA",GA,13023,131.2
2009,"Brantley, GA",GA,13025,40.6
2009,"Brooks, GA",GA,13027,90.2
2009,"Bryan, GA",GA,13029,69.8
2009,"Bulloch, GA",GA,13031,96
2009,"Burke, GA",GA,13033,79
2009,"Butts, GA",GA,13035,86.4
2009,"Calhoun, GA",GA,13037,–
2009,"Camden, GA",GA,13039,94.5
2009,"Candler, GA",GA,13043,122.1
2009,"Carroll, GA",GA,13045,133.2
2009,"Catoosa, GA",GA,13047,168
2009,"Charlton, GA",GA,13049,87.7
2009,"Chatham, GA",GA,13051,100.6
2009,"Chattahoochee, GA",GA,13053,–
2009,"Chattooga, GA",GA,13055,116.9
2009,"Cherokee, GA",GA,13057,80.1
2009,"Clarke, GA",GA,13059,120.3
2009,"Clay, GA",GA,13061,134.1
2009,"Clayton, GA",GA,13063,56.7
2009,"Clinch, GA",GA,13065,123
2009,"Cobb, GA",GA,13067,78.5
2009,"Coffee, GA",GA,13069,176
2009,"Colquitt, GA",GA,13071,81.2
2009,"Columbia, GA",GA,13073,93.4
2009,"Cook, GA",GA,13075,95.3
2009,"Coweta, GA",GA,13077,90.4
2009,"Crawford, GA",GA,13079,–
2009,"Crisp, GA",GA,13081,193.9
2009,"Dade, GA",GA,13083,89.4
2009,"Dawson, GA",GA,13085,152.5
2009,"Decatur, GA",GA,13087,127
2009,"DeKalb, GA",GA,13089,50.3
2009,"Dodge, GA",GA,13091,91.7
2009,"Dooly, GA",GA,13093,–
2009,"Dougherty, GA",GA,13095,131.3
2009,"Douglas, GA",GA,13097,113.6
2009,"Early, GA",GA,13099,96.5
2009,"Echols, GA",GA,13101,–
2009,"Effingham, GA",GA,13103,76
2009,"Elbert, GA",GA,13105,138.2
2009,"Emanuel, GA",GA,13107,114.5
2009,"Evans, GA",GA,13109,145.6
2009,"Fannin, GA",GA,13111,115.3
2009,"Fayette, GA",GA,13113,94.5
2009,"Floyd, GA",GA,13115,159.5
2009,"Forsyth, GA",GA,13117,62.8
2009,"Franklin, GA",GA,13119,170.1
2009,"Fulton, GA",GA,13121,59
2009,"Gilmer, GA",GA,13123,158.4
2009,"Glascock, GA",GA,13125,–
2009,"Glynn, GA",GA,13127,141.2
2009,"Gordon, GA",GA,13129,136.6
2009,"Grady, GA",GA,13131,64.9
2009,"Greene, GA",GA,13133,122.1
2009,"Gwinnett, GA",GA,13135,57.5
2009,"Habersham, GA",GA,13137,144.6
2009,"Hall, GA",GA,13139,107.4
2009,"Hancock, GA",GA,13141,47.1
2009,"Haralson, GA",GA,13143,216.5
2009,"Harris, GA",GA,13145,7.3
2009,"Hart, GA",GA,13147,113.9
2009,"Heard, GA",GA,13149,–
2009,"Henry, GA",GA,13151,87.9
2009,"Houston, GA",GA,13153,125.8
2009,"Irwin, GA",GA,13155,73.6
2009,"Jackson, GA",GA,13157,117.8
2009,"Jasper, GA",GA,13159,55.3
2009,"Jeff Davis, GA",GA,13161,143
2009,"Jefferson, GA",GA,13163,112.6
2009,"Jenkins, GA",GA,13165,38.9
2009,"Johnson, GA",GA,13167,34.3
2009,"Jones, GA",GA,13169,50
2009,"Lamar, GA",GA,13171,85.6
2009,"Lanier, GA",GA,13173,–
2009,"Laurens, GA",GA,13175,160.6
2009,"Lee, GA",GA,13177,38.4
2009,"Liberty, GA",GA,13179,52.3
2009,"Lincoln, GA",GA,13181,–
2009,"Long, GA",GA,13183,–
2009,"Lowndes, GA",GA,13185,104.9
2009,"Lumpkin, GA",GA,13187,61.2
2009,"McDuffie, GA",GA,13189,181.4
2009,"McIntosh, GA",GA,13191,68.5
2009,"Macon, GA",GA,13193,57
2009,"Madison, GA",GA,13195,95.8
2009,"Marion, GA",GA,13197,–
2009,"Meriwether, GA",GA,13199,32.6
2009,"Miller, GA",GA,13201,149.3
2009,"Mitchell, GA",GA,13205,78.4
2009,"Monroe, GA",GA,13207,68.4
2009,"Montgomery, GA",GA,13209,–
2009,"Morgan, GA",GA,13211,46.1
2009,"Murray, GA",GA,13213,106
2009,"Muscogee, GA",GA,13215,113.6
2009,"Newton, GA",GA,13217,101.6
2009,"Oconee, GA",GA,13219,73.5
2009,"Oglethorpe, GA",GA,13221,–
2009,"Paulding, GA",GA,13223,82.1
2009,"Peach, GA",GA,13225,94.5
2009,"Pickens, GA",GA,13227,128.3
2009,"Pierce, GA",GA,13229,38.6
2009,"Pike, GA",GA,13231,–
2009,"Polk, GA",GA,13233,175.7
2009,"Pulaski, GA",GA,13235,80.3
2009,"Putnam, GA",GA,13237,55.6
2009,"Quitman, GA",GA,13239,–
2009,"Rabun, GA",GA,13241,146.4
2009,"Randolph, GA",GA,13243,182.2
2009,"Richmond, GA",GA,13245,104.8
2009,"Rockdale, GA",GA,13247,91.3
2009,"Schley, GA",GA,13249,–
2009,"Screven, GA",GA,13251,45.2
2009,"Seminole, GA",GA,13253,111.7
2009,"Spalding, GA",GA,13255,141.2
2009,"Stephens, GA",GA,13257,152.8
2009,"Stewart, GA",GA,13259,70.3
2009,"Sumter, GA",GA,13261,117.1
2009,"Talbot, GA",GA,13263,–
2009,"Taliaferro, GA",GA,13265,–
2009,"Tattnall, GA",GA,13267,66.3
2009,"Taylor, GA",GA,13269,40.6
2009,"Telfair, GA",GA,13271,47.6
2009,"Terrell, GA",GA,13273,30.2
2009,"Thomas, GA",GA,13275,102.2
2009,"Tift, GA",GA,13277,141.1
2009,"Toombs, GA",GA,13279,190.9
2009,"Towns, GA",GA,13281,97.3
2009,"Treutlen, GA",GA,13283,–
2009,"Troup, GA",GA,13285,103.9
2009,"Turner, GA",GA,13287,70.8
2009,"Twiggs, GA",GA,13289,–
2009,"Union, GA",GA,13291,158.7
2009,"Upson, GA",GA,13293,110.2
2009,"Walker, GA",GA,13295,44.2
2009,"Walton, GA",GA,13297,114.5
2009,"Ware, GA",GA,13299,245.4
2009,"Warren, GA",GA,13301,–
2009,"Washington, GA",GA,13303,78.2
2009,"Wayne, GA",GA,13305,145.8
2009,"Webster, GA",GA,13307,–
2009,"Wheeler, GA",GA,13309,–
2009,"White, GA",GA,13311,66.2
2009,"Whitfield, GA",GA,13313,95.8
2009,"Wilcox, GA",GA,13315,–
2009,"Wilkes, GA",GA,13317,156.7
2009,"Wilkinson, GA",GA,13319,–
2009,"Worth, GA",GA,13321,91.8
2009,"Hawaii, HI",HI,15001,75
2009,"Honolulu, HI",HI,15003,36.7
2009,"Kalawao, HI",HI,15005,–
2009,"Kauai, HI",HI,15007,93
2009,"Maui, HI",HI,15009,64.5
2009,"Adair, IA",IA,19001,44.6
2009,"Adams, IA",IA,19003,88.8
2009,"Allamakee, IA",IA,19005,52.1
2009,"Appanoose, IA",IA,19007,81.4
2009,"Audubon, IA",IA,19009,37.4
2009,"Benton, IA",IA,19011,3.3
2009,"Black Hawk, IA",IA,19013,77
2009,"Boone, IA",IA,19015,46.8
2009,"Bremer, IA",IA,19017,23.3
2009,"Buchanan, IA",IA,19019,40
2009,"Buena Vista, IA",IA,19021,37.2
2009,"Butler, IA",IA,19023,36.3
2009,"Calhoun, IA",IA,19025,41.1
2009,"Carroll, IA",IA,19027,86.7
2009,"Cass, IA",IA,19029,98.2
2009,"Cedar, IA",IA,19031,21.2
2009,"Cerro Gordo, IA",IA,19033,93.3
2009,"Cherokee, IA",IA,19035,59.8
2009,"Chickasaw, IA",IA,19037,27
2009,"Clarke, IA",IA,19039,76
2009,"Clay, IA",IA,19041,91.8
2009,"Clayton, IA",IA,19043,36.5
2009,"Clinton, IA",IA,19045,73.2
2009,"Crawford, IA",IA,19047,51.4
2009,"Dallas, IA",IA,19049,12.1
2009,"Davis, IA",IA,19051,38.4
2009,"Decatur, IA",IA,19053,–
2009,"Delaware, IA",IA,19055,49.9
2009,"Des Moines, IA",IA,19057,95.9
2009,"Dickinson, IA",IA,19059,49
2009,"Dubuque, IA",IA,19061,60.7
2009,"Emmet, IA",IA,19063,40.7
2009,"Fayette, IA",IA,19065,78.8
2009,"Floyd, IA",IA,19067,70.1
2009,"Franklin, IA",IA,19069,26.1
2009,"Fremont, IA",IA,19071,67.7
2009,"Greene, IA",IA,19073,69
2009,"Grundy, IA",IA,19075,9.1
2009,"Guthrie, IA",IA,19077,21.4
2009,"Hamilton, IA",IA,19079,61.2
2009,"Hancock, IA",IA,19081,23.6
2009,"Hardin, IA",IA,19083,56.1
2009,"Harrison, IA",IA,19085,62
2009,"Henry, IA",IA,19087,45
2009,"Howard, IA",IA,19089,45.6
2009,"Humboldt, IA",IA,19091,40.8
2009,"Ida, IA",IA,19093,84.2
2009,"Iowa, IA",IA,19095,10.4
2009,"Jackson, IA",IA,19097,25.1
2009,"Jasper, IA",IA,19099,75.2
2009,"Jefferson, IA",IA,19101,52
2009,"Johnson, IA",IA,19103,44.4
2009,"Jones, IA",IA,19105,18.6
2009,"Keokuk, IA",IA,19107,17.1
2009,"Kossuth, IA",IA,19109,32.1
2009,"Lee, IA",IA,19111,79.1
2009,"Linn, IA",IA,19113,64
2009,"Louisa, IA",IA,19115,15.7
2009,"Lucas, IA",IA,19117,62.8
2009,"Lyon, IA",IA,19119,23.5
2009,"Madison, IA",IA,19121,38.6
2009,"Mahaska, IA",IA,19123,67.1
2009,"Marion, IA",IA,19125,53
2009,"Marshall, IA",IA,19127,74.4
2009,"Mills, IA",IA,19129,19.2
2009,"Mitchell, IA",IA,19131,34.9
2009,"Monona, IA",IA,19133,73.5
2009,"Monroe, IA",IA,19135,70.8
2009,"Montgomery, IA",IA,19137,76.8
2009,"Muscatine, IA",IA,19139,55.3
2009,"O’Brien, IA",IA,19141,23.1
2009,"Osceola, IA",IA,19143,–
2009,"Page, IA",IA,19145,93.3
2009,"Palo Alto, IA",IA,19147,49.7
2009,"Plymouth, IA",IA,19149,35.6
2009,"Pocahontas, IA",IA,19151,56
2009,"Polk, IA",IA,19153,88.9
2009,"Pottawattamie, IA",IA,19155,88.7
2009,"Poweshiek, IA",IA,19157,47.3
2009,"Ringgold, IA",IA,19159,68.5
2009,"Sac, IA",IA,19161,42
2009,"Scott, IA",IA,19163,75
2009,"Shelby, IA",IA,19165,39.8
2009,"Sioux, IA",IA,19167,23.6
2009,"Story, IA",IA,19169,30.6
2009,"Tama, IA",IA,19171,8.9
2009,"Taylor, IA",IA,19173,57.6
2009,"Union, IA",IA,19175,92.8
