Year,County,State,FIPS County Code,Opioid Prescribing Rate per 100
2007,"Marengo, AL",AL,1091,120.2
2007,"Marion, AL",AL,1093,221.3
2007,"Marshall, AL",AL,1095,190.8
2007,"Mobile, AL",AL,1097,135.6
2007,"Monroe, AL",AL,1099,132.3
2007,"Montgomery, AL",AL,1101,105.3
2007,"Morgan, AL",AL,1103,154.8
2007,"Perry, AL",AL,1105,–
2007,"Pickens, AL",AL,1107,116.7
2007,"Pike, AL",AL,1109,101.6
2007,"Randolph, AL",AL,1111,58.3
2007,"Russell, AL",AL,1113,146.7
2007,"St. Clair, AL",AL,1115,79.2
2007,"Shelby, AL",AL,1117,114.2
2007,"Sumter, AL",AL,1119,43
2007,"Talladega, AL",AL,1121,120.6
2007,"Tallapoosa, AL",AL,1123,85.2
2007,"Tuscaloosa, AL",AL,1125,107
2007,"Walker, AL",AL,1127,306.5
2007,"Washington, AL",AL,1129,37.9
2007,"Wilcox, AL",AL,1131,50.9
2007,"Winston, AL",AL,1133,124.1
2007,"Arkansas, AR",AR,5001,28.4
2007,"Ashley, AR",AR,5003,102.2
2007,"Baxter, AR",AR,5005,155.4
2007,"Benton, AR",AR,5007,89.4
2007,"Boone, AR",AR,5009,164.7
2007,"Bradley, AR",AR,5011,136.7
2007,"Calhoun, AR",AR,5013,90.5
2007,"Carroll, AR",AR,5015,47.6
2007,"Chicot, AR",AR,5017,–
2007,"Clark, AR",AR,5019,67.8
2007,"Clay, AR",AR,5021,51.7
2007,"Cleburne, AR",AR,5023,119.7
2007,"Cleveland, AR",AR,5025,–
2007,"Columbia, AR",AR,5027,90.4
2007,"Conway, AR",AR,5029,40.2
2007,"Craighead, AR",AR,5031,174.1
2007,"Crawford, AR",AR,5033,120.4
2007,"Crittenden, AR",AR,5035,105.4
2007,"Cross, AR",AR,5037,92
2007,"Dallas, AR",AR,5039,94.8
2007,"Desha, AR",AR,5041,122
2007,"Drew, AR",AR,5043,67.8
2007,"Faulkner, AR",AR,5045,110.2
2007,"Franklin, AR",AR,5047,23.6
2007,"Fulton, AR",AR,5049,46.5
2007,"Garland, AR",AR,5051,188.2
2007,"Grant, AR",AR,5053,29.5
2007,"Greene, AR",AR,5055,188.7
2007,"Hempstead, AR",AR,5057,107
2007,"Hot Spring, AR",AR,5059,99.2
2007,"Howard, AR",AR,5061,135.9
2007,"Independence, AR",AR,5063,175.5
2007,"Izard, AR",AR,5065,114.4
2007,"Jackson, AR",AR,5067,153.9
2007,"Jefferson, AR",AR,5069,85.6
2007,"Johnson, AR",AR,5071,31.3
2007,"Lafayette, AR",AR,5073,–
2007,"Lawrence, AR",AR,5075,35
2007,"Lee, AR",AR,5077,–
2007,"Lincoln, AR",AR,5079,30.7
2007,"Little River, AR",AR,5081,91.4
2007,"Logan, AR",AR,5083,47.3
2007,"Lonoke, AR",AR,5085,83.2
2007,"Madison, AR",AR,5087,55.1
2007,"Marion, AR",AR,5089,52.4
2007,"Miller, AR",AR,5091,60.1
2007,"Mississippi, AR",AR,5093,110.7
2007,"Monroe, AR",AR,5095,51.6
2007,"Montgomery, AR",AR,5097,80.8
2007,"Nevada, AR",AR,5099,–
2007,"Newton, AR",AR,5101,11.3
2007,"Ouachita, AR",AR,5103,109.9
2007,"Perry, AR",AR,5105,60.9
2007,"Phillips, AR",AR,5107,182.6
2007,"Pike, AR",AR,5109,–
2007,"Poinsett, AR",AR,5111,61.2
2007,"Polk, AR",AR,5113,142.1
2007,"Pope, AR",AR,5115,156.6
2007,"Prairie, AR",AR,5117,113.3
2007,"Pulaski, AR",AR,5119,111
2007,"Randolph, AR",AR,5121,85.2
2007,"St. Francis, AR",AR,5123,79.7
2007,"Saline, AR",AR,5125,98.7
2007,"Scott, AR",AR,5127,195.8
2007,"Searcy, AR",AR,5129,32.6
2007,"Sebastian, AR",AR,5131,196.6
2007,"Sevier, AR",AR,5133,33.5
2007,"Sharp, AR",AR,5135,150.8
2007,"Stone, AR",AR,5137,117
2007,"Union, AR",AR,5139,124.2
2007,"Van Buren, AR",AR,5141,69.9
2007,"Washington, AR",AR,5143,102.8
2007,"White, AR",AR,5145,124.4
2007,"Woodruff, AR",AR,5147,6.2
2007,"Yell, AR",AR,5149,28.1
2007,"Apache, AZ",AZ,4001,8.6
2007,"Cochise, AZ",AZ,4003,76.7
2007,"Coconino, AZ",AZ,4005,55
2007,"Gila, AZ",AZ,4007,120.7
2007,"Graham, AZ",AZ,4009,123.1
2007,"Greenlee, AZ",AZ,4011,–
2007,"La Paz, AZ",AZ,4012,60.3
2007,"Maricopa, AZ",AZ,4013,75.5
2007,"Mohave, AZ",AZ,4015,124.2
2007,"Navajo, AZ",AZ,4017,73.8
2007,"Pima, AZ",AZ,4019,88
2007,"Pinal, AZ",AZ,4021,68
2007,"Santa Cruz, AZ",AZ,4023,31.5
2007,"Yavapai, AZ",AZ,4025,97.6
2007,"Yuma, AZ",AZ,4027,56.7
2007,"Alameda, CA",CA,6001,42.2
2007,"Alpine, CA",CA,6003,–
2007,"Amador, CA",CA,6005,116.5
2007,"Butte, CA",CA,6007,156.6
2007,"Calaveras, CA",CA,6009,89.4
2007,"Colusa, CA",CA,6011,35
2007,"Contra Costa, CA",CA,6013,53.5
2007,"Del Norte, CA",CA,6015,135.3
2007,"El Dorado, CA",CA,6017,80.5
2007,"Fresno, CA",CA,6019,64.1
2007,"Glenn, CA",CA,6021,104.1
2007,"Humboldt, CA",CA,6023,130.9
2007,"Imperial, CA",CA,6025,51.9
2007,"Inyo, CA",CA,6027,70.9
2007,"Kern, CA",CA,6029,63.7
2007,"Kings, CA",CA,6031,65.2
2007,"Lake, CA",CA,6033,151.8
2007,"Lassen, CA",CA,6035,95.1
2007,"Los Angeles, CA",CA,6037,40.8
2007,"Madera, CA",CA,6039,52.5
2007,"Marin, CA",CA,6041,56.6
2007,"Mariposa, CA",CA,6043,27.6
2007,"Mendocino, CA",CA,6045,121.6
2007,"Merced, CA",CA,6047,62.7
2007,"Modoc, CA",CA,6049,135.3
2007,"Mono, CA",CA,6051,54.4
2007,"Monterey, CA",CA,6053,63.7
2007,"Napa, CA",CA,6055,42.5
2007,"Nevada, CA",CA,6057,102.1
2007,"Orange, CA",CA,6059,51.4
2007,"Placer, CA",CA,6061,75.8
2007,"Plumas, CA",CA,6063,103.2
2007,"Riverside, CA",CA,6065,54.6
2007,"Sacramento, CA",CA,6067,60.6
2007,"San Benito, CA",CA,6069,50.3
2007,"San Bernardino, CA",CA,6071,50.3
2007,"San Diego, CA",CA,6073,45.9
2007,"San Francisco, CA",CA,6075,44
2007,"San Joaquin, CA",CA,6077,62.9
2007,"San Luis Obispo, CA",CA,6079,82.4
2007,"San Mateo, CA",CA,6081,40.2
2007,"Santa Barbara, CA",CA,6083,69.4
2007,"Santa Clara, CA",CA,6085,31.7
2007,"Santa Cruz, CA",CA,6087,82.1
2007,"Shasta, CA",CA,6089,190.2
2007,"Sierra, CA",CA,6091,–
2007,"Siskiyou, CA",CA,6093,114.9
2007,"Solano, CA",CA,6095,51.8
2007,"Sonoma, CA",CA,6097,71.6
2007,"Stanislaus, CA",CA,6099,100.9
2007,"Sutter, CA",CA,6101,148.6
2007,"Tehama, CA",CA,6103,121.3
2007,"Trinity, CA",CA,6105,117.9
2007,"Tulare, CA",CA,6107,76.4
2007,"Tuolumne, CA",CA,6109,140.1
2007,"Ventura, CA",CA,6111,62.3
2007,"Yolo, CA",CA,6113,59.7
2007,"Yuba, CA",CA,6115,72.6
2007,"Adams, CO",CO,8001,52.6
2007,"Alamosa, CO",CO,8003,194.8
2007,"Arapahoe, CO",CO,8005,60.2
2007,"Archuleta, CO",CO,8007,47.7
2007,"Baca, CO",CO,8009,85.4
2007,"Bent, CO",CO,8011,36.9
2007,"Boulder, CO",CO,8013,61.1
2007,"Broomfield, CO",CO,8014,53.5
2007,"Chaffee, CO",CO,8015,87.6
2007,"Cheyenne, CO",CO,8017,49.4
2007,"Clear Creek, CO",CO,8019,51.7
2007,"Conejos, CO",CO,8021,–
2007,"Costilla, CO",CO,8023,–
2007,"Crowley, CO",CO,8025,34.2
2007,"Custer, CO",CO,8027,–
2007,"Delta, CO",CO,8029,82.7
2007,"Denver, CO",CO,8031,45.8
2007,"Dolores, CO",CO,8033,–
2007,"Douglas, CO",CO,8035,58.4
2007,"Eagle, CO",CO,8037,52.1
2007,"Elbert, CO",CO,8039,24.8
2007,"El Paso, CO",CO,8041,72.2
2007,"Fremont, CO",CO,8043,70.4
2007,"Garfield, CO",CO,8045,94.6
2007,"Gilpin, CO",CO,8047,–
2007,"Grand, CO",CO,8049,52.8
2007,"Gunnison, CO",CO,8051,49.4
2007,"Hinsdale, CO",CO,8053,–
2007,"Huerfano, CO",CO,8055,88.8
2007,"Jackson, CO",CO,8057,–
2007,"Jefferson, CO",CO,8059,77.8
2007,"Kiowa, CO",CO,8061,98
2007,"Kit Carson, CO",CO,8063,–
2007,"Lake, CO",CO,8065,70.6
2007,"La Plata, CO",CO,8067,76.3
2007,"Larimer, CO",CO,8069,68.8
2007,"Las Animas, CO",CO,8071,122.5
2007,"Lincoln, CO",CO,8073,–
2007,"Logan, CO",CO,8075,86
2007,"Mesa, CO",CO,8077,98.2
2007,"Mineral, CO",CO,8079,–
2007,"Moffat, CO",CO,8081,99.5
2007,"Montezuma, CO",CO,8083,88.3
2007,"Montrose, CO",CO,8085,91.8
2007,"Morgan, CO",CO,8087,75.7
2007,"Otero, CO",CO,8089,111.9
2007,"Ouray, CO",CO,8091,38.9
2007,"Park, CO",CO,8093,14.3
2007,"Phillips, CO",CO,8095,34.8
2007,"Pitkin, CO",CO,8097,31.6
2007,"Prowers, CO",CO,8099,87
2007,"Pueblo, CO",CO,8101,110.6
2007,"Rio Blanco, CO",CO,8103,–
2007,"Rio Grande, CO",CO,8105,41.9
2007,"Routt, CO",CO,8107,82.9
2007,"Saguache, CO",CO,8109,–
2007,"San Juan, CO",CO,8111,–
2007,"San Miguel, CO",CO,8113,46.8
2007,"Sedgwick, CO",CO,8115,81.8
2007,"Summit, CO",CO,8117,83.6
2007,"Teller, CO",CO,8119,84.1
2007,"Washington, CO",CO,8121,37.5
2007,"Weld, CO",CO,8123,60.8
2007,"Yuma, CO",CO,8125,73.2
2007,"Fairfield, CT",CT,9001,52.3
2007,"Hartford, CT",CT,9003,72.4
2007,"Litchfield, CT",CT,9005,69.4
2007,"Middlesex, CT",CT,9007,66.3
2007,"New Haven, CT",CT,9009,76.5
2007,"New London, CT",CT,9011,76.6
2007,"Tolland, CT",CT,9013,51.6
2007,"Windham, CT",CT,9015,78.4
2007,"District of Columbia, DC",DC,11001,41.2
2007,"Kent, DE",DE,10001,83.8
2007,"New Castle, DE",DE,10003,87
2007,"Sussex, DE",DE,10005,114.4
2007,"Alachua, FL",FL,12001,92.1
2007,"Baker, FL",FL,12003,156.8
2007,"Bay, FL",FL,12005,128.3
2007,"Bradford, FL",FL,12007,98.3
2007,"Brevard, FL",FL,12009,98
2007,"Broward, FL",FL,12011,71.5
2007,"Calhoun, FL",FL,12013,80.6
2007,"Charlotte, FL",FL,12015,118.7
2007,"Citrus, FL",FL,12017,106.9
2007,"Clay, FL",FL,12019,96.1
2007,"Collier, FL",FL,12021,78.7
2007,"Columbia, FL",FL,12023,133.5
2007,"DeSoto, FL",FL,12027,64.9
2007,"Dixie, FL",FL,12029,51.6
2007,"Duval, FL",FL,12031,96
2007,"Escambia, FL",FL,12033,131.1
2007,"Flagler, FL",FL,12035,94.3
2007,"Franklin, FL",FL,12037,106
2007,"Gadsden, FL",FL,12039,62.6
2007,"Gilchrist, FL",FL,12041,56.3
2007,"Glades, FL",FL,12043,–
2007,"Gulf, FL",FL,12045,97.9
2007,"Hamilton, FL",FL,12047,61.8
2007,"Hardee, FL",FL,12049,59.4
2007,"Hendry, FL",FL,12051,82.3
2007,"Hernando, FL",FL,12053,107.3
2007,"Highlands, FL",FL,12055,75
2007,"Hillsborough, FL",FL,12057,99.4
2007,"Holmes, FL",FL,12059,100.8
2007,"Indian River, FL",FL,12061,100.8
2007,"Jackson, FL",FL,12063,73.1
2007,"Jefferson, FL",FL,12065,69.2
2007,"Lafayette, FL",FL,12067,15.8
2007,"Lake, FL",FL,12069,90.3
2007,"Lee, FL",FL,12071,88.6
2007,"Leon, FL",FL,12073,82.3
2007,"Levy, FL",FL,12075,109.7
2007,"Liberty, FL",FL,12077,26.3
2007,"Madison, FL",FL,12079,70.1
2007,"Manatee, FL",FL,12081,95.1
2007,"Marion, FL",FL,12083,100.7
2007,"Martin, FL",FL,12085,87.9
2007,"Miami-Dade, FL",FL,12086,34.5
2007,"Monroe, FL",FL,12087,114.4
2007,"Nassau, FL",FL,12089,104.3
2007,"Okaloosa, FL",FL,12091,116.1
2007,"Okeechobee, FL",FL,12093,101.8
2007,"Orange, FL",FL,12095,63
2007,"Osceola, FL",FL,12097,62.8
2007,"Palm Beach, FL",FL,12099,77.1
2007,"Pasco, FL",FL,12101,120.9
2007,"Pinellas, FL",FL,12103,100.9
2007,"Polk, FL",FL,12105,90.7
2007,"Putnam, FL",FL,12107,104.3
2007,"St. Johns, FL",FL,12109,80.3
2007,"St. Lucie, FL",FL,12111,70.8
2007,"Santa Rosa, FL",FL,12113,114.5
2007,"Sarasota, FL",FL,12115,95.1
2007,"Seminole, FL",FL,12117,72.8
2007,"Sumter, FL",FL,12119,52.8
2007,"Suwannee, FL",FL,12121,83.8
2007,"Taylor, FL",FL,12123,106.5
2007,"Union, FL",FL,12125,64
2007,"Volusia, FL",FL,12127,98.4
2007,"Wakulla, FL",FL,12129,87.6
2007,"Walton, FL",FL,12131,124.4
2007,"Washington, FL",FL,12133,145.9
2007,"Appling, GA",GA,13001,117
2007,"Atkinson, GA",GA,13003,60.5
2007,"Bacon, GA",GA,13005,180.2
2007,"Baker, GA",GA,13007,–
2007,"Baldwin, GA",GA,13009,86.6
2007,"Banks, GA",GA,13011,18.8
2007,"Barrow, GA",GA,13013,91
2007,"Bartow, GA",GA,13015,103.3
2007,"Ben Hill, GA",GA,13017,147.1
2007,"Berrien, GA",GA,13019,100.8
2007,"Bibb, GA",GA,13021,148.4
2007,"Bleckley, GA",GA,13023,125.9
2007,"Brantley, GA",GA,13025,–
2007,"Brooks, GA",GA,13027,76
2007,"Bryan, GA",GA,13029,56.6
2007,"Bulloch, GA",GA,13031,90.7
2007,"Burke, GA",GA,13033,76.9
2007,"Butts, GA",GA,13035,91.8
2007,"Calhoun, GA",GA,13037,–
2007,"Camden, GA",GA,13039,93.6
2007,"Candler, GA",GA,13043,127.5
2007,"Carroll, GA",GA,13045,127.2
2007,"Catoosa, GA",GA,13047,133.8
2007,"Charlton, GA",GA,13049,88.8
2007,"Chatham, GA",GA,13051,96.6
2007,"Chattahoochee, GA",GA,13053,–
2007,"Chattooga, GA",GA,13055,118.3
2007,"Cherokee, GA",GA,13057,73.7
2007,"Clarke, GA",GA,13059,124.1
2007,"Clay, GA",GA,13061,119.1
2007,"Clayton, GA",GA,13063,54.1
2007,"Clinch, GA",GA,13065,115
2007,"Cobb, GA",GA,13067,75.7
2007,"Coffee, GA",GA,13069,150.4
2007,"Colquitt, GA",GA,13071,72.7
2007,"Columbia, GA",GA,13073,91.3
2007,"Cook, GA",GA,13075,82.3
2007,"Coweta, GA",GA,13077,86.2
2007,"Crawford, GA",GA,13079,–
2007,"Crisp, GA",GA,13081,180.4
2007,"Dade, GA",GA,13083,65.8
2007,"Dawson, GA",GA,13085,134.5
2007,"Decatur, GA",GA,13087,110.1
2007,"DeKalb, GA",GA,13089,45.5
2007,"Dodge, GA",GA,13091,101.3
2007,"Dooly, GA",GA,13093,–
2007,"Dougherty, GA",GA,13095,118.8
2007,"Douglas, GA",GA,13097,108.3
2007,"Early, GA",GA,13099,101.8
2007,"Echols, GA",GA,13101,–
2007,"Effingham, GA",GA,13103,65.3
2007,"Elbert, GA",GA,13105,123.7
2007,"Emanuel, GA",GA,13107,117.8
2007,"Evans, GA",GA,13109,152.3
2007,"Fannin, GA",GA,13111,98.7
2007,"Fayette, GA",GA,13113,90.4
2007,"Floyd, GA",GA,13115,149.7
2007,"Forsyth, GA",GA,13117,56.3
2007,"Franklin, GA",GA,13119,160.2
2007,"Fulton, GA",GA,13121,55.7
2007,"Gilmer, GA",GA,13123,108.1
2007,"Glascock, GA",GA,13125,–
2007,"Glynn, GA",GA,13127,152.5
2007,"Gordon, GA",GA,13129,126.1
2007,"Grady, GA",GA,13131,64.4
2007,"Greene, GA",GA,13133,115.2
2007,"Gwinnett, GA",GA,13135,58
2007,"Habersham, GA",GA,13137,132.3
2007,"Hall, GA",GA,13139,101.4
2007,"Hancock, GA",GA,13141,–
2007,"Haralson, GA",GA,13143,141.7
2007,"Harris, GA",GA,13145,8.4
2007,"Hart, GA",GA,13147,87.3
2007,"Heard, GA",GA,13149,–
2007,"Henry, GA",GA,13151,83.2
2007,"Houston, GA",GA,13153,115.2
2007,"Irwin, GA",GA,13155,70.9
2007,"Jackson, GA",GA,13157,98.2
2007,"Jasper, GA",GA,13159,58.6
2007,"Jeff Davis, GA",GA,13161,130.2
2007,"Jefferson, GA",GA,13163,104.3
2007,"Jenkins, GA",GA,13165,46.6
2007,"Johnson, GA",GA,13167,43.3
2007,"Jones, GA",GA,13169,27.3
2007,"Lamar, GA",GA,13171,74.8
2007,"Lanier, GA",GA,13173,–
2007,"Laurens, GA",GA,13175,175.8
2007,"Lee, GA",GA,13177,36.2
2007,"Liberty, GA",GA,13179,48.3
2007,"Lincoln, GA",GA,13181,–
2007,"Long, GA",GA,13183,–
2007,"Lowndes, GA",GA,13185,98.5
2007,"Lumpkin, GA",GA,13187,65.8
2007,"McDuffie, GA",GA,13189,150.9
2007,"McIntosh, GA",GA,13191,65.4
2007,"Macon, GA",GA,13193,67.3
2007,"Madison, GA",GA,13195,101.3
2007,"Marion, GA",GA,13197,–
2007,"Meriwether, GA",GA,13199,33
2007,"Miller, GA",GA,13201,135.5
2007,"Mitchell, GA",GA,13205,71.3
2007,"Monroe, GA",GA,13207,73.2
2007,"Montgomery, GA",GA,13209,–
2007,"Morgan, GA",GA,13211,49.5
2007,"Murray, GA",GA,13213,74.3
2007,"Muscogee, GA",GA,13215,108.2
2007,"Newton, GA",GA,13217,88.3
2007,"Oconee, GA",GA,13219,74.4
2007,"Oglethorpe, GA",GA,13221,–
2007,"Paulding, GA",GA,13223,74.2
2007,"Peach, GA",GA,13225,84.6
2007,"Pickens, GA",GA,13227,132.6
2007,"Pierce, GA",GA,13229,48.8
2007,"Pike, GA",GA,13231,–
2007,"Polk, GA",GA,13233,149.1
2007,"Pulaski, GA",GA,13235,92.2
2007,"Putnam, GA",GA,13237,62.3
2007,"Quitman, GA",GA,13239,–
2007,"Rabun, GA",GA,13241,181.2
2007,"Randolph, GA",GA,13243,128.5
2007,"Richmond, GA",GA,13245,93.2
2007,"Rockdale, GA",GA,13247,97.5
2007,"Schley, GA",GA,13249,–
2007,"Screven, GA",GA,13251,47
2007,"Seminole, GA",GA,13253,111.4
2007,"Spalding, GA",GA,13255,134.5
2007,"Stephens, GA",GA,13257,142.7
2007,"Stewart, GA",GA,13259,76
2007,"Sumter, GA",GA,13261,93.6
2007,"Talbot, GA",GA,13263,–
2007,"Taliaferro, GA",GA,13265,–
2007,"Tattnall, GA",GA,13267,65.7
2007,"Taylor, GA",GA,13269,36.6
2007,"Telfair, GA",GA,13271,28.7
2007,"Terrell, GA",GA,13273,–
2007,"Thomas, GA",GA,13275,95.2
2007,"Tift, GA",GA,13277,125.2
2007,"Toombs, GA",GA,13279,186.8
2007,"Towns, GA",GA,13281,77.4
2007,"Treutlen, GA",GA,13283,–
2007,"Troup, GA",GA,13285,81.8
2007,"Turner, GA",GA,13287,83.5
2007,"Twiggs, GA",GA,13289,5.2
2007,"Union, GA",GA,13291,147.3
2007,"Upson, GA",GA,13293,100.5
2007,"Walker, GA",GA,13295,39.7
2007,"Walton, GA",GA,13297,100
2007,"Ware, GA",GA,13299,229.7
2007,"Warren, GA",GA,13301,–
2007,"Washington, GA",GA,13303,90.3
2007,"Wayne, GA",GA,13305,132.4
2007,"Webster, GA",GA,13307,–
2007,"Wheeler, GA",GA,13309,–
2007,"White, GA",GA,13311,65.5
2007,"Whitfield, GA",GA,13313,78.7
2007,"Wilcox, GA",GA,13315,–
2007,"Wilkes, GA",GA,13317,119.6
2007,"Wilkinson, GA",GA,13319,–
2007,"Worth, GA",GA,13321,76.9
2007,"Hawaii, HI",HI,15001,74.9
2007,"Honolulu, HI",HI,15003,33.2
2007,"Kalawao, HI",HI,15005,–
2007,"Kauai, HI",HI,15007,88.9
2007,"Maui, HI",HI,15009,59.8
2007,"Adair, IA",IA,19001,38.2
2007,"Adams, IA",IA,19003,101.6
2007,"Allamakee, IA",IA,19005,30.2
2007,"Appanoose, IA",IA,19007,88.7
2007,"Audubon, IA",IA,19009,31.8
2007,"Benton, IA",IA,19011,–
2007,"Black Hawk, IA",IA,19013,71.6
2007,"Boone, IA",IA,19015,33.5
2007,"Bremer, IA",IA,19017,18.8
2007,"Buchanan, IA",IA,19019,37
2007,"Buena Vista, IA",IA,19021,50
2007,"Butler, IA",IA,19023,36.4
2007,"Calhoun, IA",IA,19025,41.4
2007,"Carroll, IA",IA,19027,68.7
2007,"Cass, IA",IA,19029,77.5
2007,"Cedar, IA",IA,19031,20
2007,"Cerro Gordo, IA",IA,19033,88.2
2007,"Cherokee, IA",IA,19035,45
2007,"Chickasaw, IA",IA,19037,23.5
2007,"Clarke, IA",IA,19039,67.3
2007,"Clay, IA",IA,19041,77.7
2007,"Clayton, IA",IA,19043,55
2007,"Clinton, IA",IA,19045,66.7
2007,"Crawford, IA",IA,19047,50.5
2007,"Dallas, IA",IA,19049,21.9
2007,"Davis, IA",IA,19051,36.9
2007,"Decatur, IA",IA,19053,–
2007,"Delaware, IA",IA,19055,32.8
2007,"Des Moines, IA",IA,19057,88.6
2007,"Dickinson, IA",IA,19059,51.6
2007,"Dubuque, IA",IA,19061,55.7
2007,"Emmet, IA",IA,19063,47.6
2007,"Fayette, IA",IA,19065,73.3
2007,"Floyd, IA",IA,19067,63.2
2007,"Franklin, IA",IA,19069,26.2
2007,"Fremont, IA",IA,19071,47
2007,"Greene, IA",IA,19073,60.6
2007,"Grundy, IA",IA,19075,8.1
2007,"Guthrie, IA",IA,19077,6.8
2007,"Hamilton, IA",IA,19079,57.8
2007,"Hancock, IA",IA,19081,33.9
2007,"Hardin, IA",IA,19083,51.2
2007,"Harrison, IA",IA,19085,58.1
2007,"Henry, IA",IA,19087,43
2007,"Howard, IA",IA,19089,41.9
2007,"Humboldt, IA",IA,19091,38.3
2007,"Ida, IA",IA,19093,84.5
2007,"Iowa, IA",IA,19095,11.3
2007,"Jackson, IA",IA,19097,31.2
2007,"Jasper, IA",IA,19099,86.9
2007,"Jefferson, IA",IA,19101,71
2007,"Johnson, IA",IA,19103,37.2
2007,"Jones, IA",IA,19105,14.8
2007,"Keokuk, IA",IA,19107,15.5
2007,"Kossuth, IA",IA,19109,31
2007,"Lee, IA",IA,19111,71
2007,"Linn, IA",IA,19113,57.6
2007,"Louisa, IA",IA,19115,16.9
2007,"Lucas, IA",IA,19117,55.2
2007,"Lyon, IA",IA,19119,22.7
2007,"Madison, IA",IA,19121,32.5
2007,"Mahaska, IA",IA,19123,78.1
2007,"Marion, IA",IA,19125,54.7
2007,"Marshall, IA",IA,19127,67.6
2007,"Mills, IA",IA,19129,27.8
2007,"Mitchell, IA",IA,19131,29.7
2007,"Monona, IA",IA,19133,75.8
2007,"Monroe, IA",IA,19135,64.9
2007,"Montgomery, IA",IA,19137,80.6
2007,"Muscatine, IA",IA,19139,58.6
2007,"O’Brien, IA",IA,19141,26.3
2007,"Osceola, IA",IA,19143,–
2007,"Page, IA",IA,19145,64.7
2007,"Palo Alto, IA",IA,19147,44.9
2007,"Plymouth, IA",IA,19149,33.4
2007,"Pocahontas, IA",IA,19151,61.3
2007,"Polk, IA",IA,19153,81.3
2007,"Pottawattamie, IA",IA,19155,86.4
2007,"Poweshiek, IA",IA,19157,47.9
2007,"Ringgold, IA",IA,19159,68.8
2007,"Sac, IA",IA,19161,34.4
2007,"Scott, IA",IA,19163,78.3
2007,"Shelby, IA",IA,19165,42.7
2007,"Sioux, IA",IA,19167,20.6
2007,"Story, IA",IA,19169,31.1
2007,"Tama, IA",IA,19171,10.5
