Year,County,State,FIPS County Code,Opioid Prescribing Rate per 100
2006,"Madison, AL",AL,1089,115.3
2006,"Marengo, AL",AL,1091,114.1
2006,"Marion, AL",AL,1093,216
2006,"Marshall, AL",AL,1095,182.3
2006,"Mobile, AL",AL,1097,127.7
2006,"Monroe, AL",AL,1099,134.3
2006,"Montgomery, AL",AL,1101,97.5
2006,"Morgan, AL",AL,1103,151.8
2006,"Perry, AL",AL,1105,–
2006,"Pickens, AL",AL,1107,85.5
2006,"Pike, AL",AL,1109,88.3
2006,"Randolph, AL",AL,1111,56.4
2006,"Russell, AL",AL,1113,139.5
2006,"St. Clair, AL",AL,1115,79.1
2006,"Shelby, AL",AL,1117,110.4
2006,"Sumter, AL",AL,1119,39
2006,"Talladega, AL",AL,1121,111.6
2006,"Tallapoosa, AL",AL,1123,82.9
2006,"Tuscaloosa, AL",AL,1125,105.1
2006,"Walker, AL",AL,1127,304.1
2006,"Washington, AL",AL,1129,37.8
2006,"Wilcox, AL",AL,1131,45.4
2006,"Winston, AL",AL,1133,121.4
2006,"Arkansas, AR",AR,5001,64.3
2006,"Ashley, AR",AR,5003,89.7
2006,"Baxter, AR",AR,5005,120.9
2006,"Benton, AR",AR,5007,81.9
2006,"Boone, AR",AR,5009,152.4
2006,"Bradley, AR",AR,5011,109
2006,"Calhoun, AR",AR,5013,73.7
2006,"Carroll, AR",AR,5015,32.7
2006,"Chicot, AR",AR,5017,50.9
2006,"Clark, AR",AR,5019,59.9
2006,"Clay, AR",AR,5021,45.4
2006,"Cleburne, AR",AR,5023,91.1
2006,"Cleveland, AR",AR,5025,–
2006,"Columbia, AR",AR,5027,89.9
2006,"Conway, AR",AR,5029,36.8
2006,"Craighead, AR",AR,5031,166.1
2006,"Crawford, AR",AR,5033,118.8
2006,"Crittenden, AR",AR,5035,103.2
2006,"Cross, AR",AR,5037,71.5
2006,"Dallas, AR",AR,5039,78.4
2006,"Desha, AR",AR,5041,143.1
2006,"Drew, AR",AR,5043,63.1
2006,"Faulkner, AR",AR,5045,96.9
2006,"Franklin, AR",AR,5047,13.8
2006,"Fulton, AR",AR,5049,43.6
2006,"Garland, AR",AR,5051,177.4
2006,"Grant, AR",AR,5053,22.4
2006,"Greene, AR",AR,5055,153.9
2006,"Hempstead, AR",AR,5057,92.2
2006,"Hot Spring, AR",AR,5059,85.2
2006,"Howard, AR",AR,5061,118
2006,"Independence, AR",AR,5063,171.7
2006,"Izard, AR",AR,5065,64.4
2006,"Jackson, AR",AR,5067,133.8
2006,"Jefferson, AR",AR,5069,82.8
2006,"Johnson, AR",AR,5071,26.4
2006,"Lafayette, AR",AR,5073,–
2006,"Lawrence, AR",AR,5075,28.6
2006,"Lee, AR",AR,5077,–
2006,"Lincoln, AR",AR,5079,32.9
2006,"Little River, AR",AR,5081,82
2006,"Logan, AR",AR,5083,43.4
2006,"Lonoke, AR",AR,5085,67.5
2006,"Madison, AR",AR,5087,60.7
2006,"Marion, AR",AR,5089,47.9
2006,"Miller, AR",AR,5091,54.2
2006,"Mississippi, AR",AR,5093,106.2
2006,"Monroe, AR",AR,5095,50.7
2006,"Montgomery, AR",AR,5097,60.1
2006,"Nevada, AR",AR,5099,–
2006,"Newton, AR",AR,5101,–
2006,"Ouachita, AR",AR,5103,96.5
2006,"Perry, AR",AR,5105,52.9
2006,"Phillips, AR",AR,5107,155.6
2006,"Pike, AR",AR,5109,–
2006,"Poinsett, AR",AR,5111,60
2006,"Polk, AR",AR,5113,135.1
2006,"Pope, AR",AR,5115,133.7
2006,"Prairie, AR",AR,5117,99.4
2006,"Pulaski, AR",AR,5119,103
2006,"Randolph, AR",AR,5121,79
2006,"St. Francis, AR",AR,5123,73.6
2006,"Saline, AR",AR,5125,89.3
2006,"Scott, AR",AR,5127,194.4
2006,"Searcy, AR",AR,5129,–
2006,"Sebastian, AR",AR,5131,171.7
2006,"Sevier, AR",AR,5133,28.5
2006,"Sharp, AR",AR,5135,157.1
2006,"Stone, AR",AR,5137,120.1
2006,"Union, AR",AR,5139,115.3
2006,"Van Buren, AR",AR,5141,69
2006,"Washington, AR",AR,5143,94.2
2006,"White, AR",AR,5145,103.9
2006,"Woodruff, AR",AR,5147,–
2006,"Yell, AR",AR,5149,24.2
2006,"Apache, AZ",AZ,4001,16
2006,"Cochise, AZ",AZ,4003,70.3
2006,"Coconino, AZ",AZ,4005,55.1
2006,"Gila, AZ",AZ,4007,109.4
2006,"Graham, AZ",AZ,4009,99.6
2006,"Greenlee, AZ",AZ,4011,–
2006,"La Paz, AZ",AZ,4012,52.1
2006,"Maricopa, AZ",AZ,4013,71.7
2006,"Mohave, AZ",AZ,4015,117.2
2006,"Navajo, AZ",AZ,4017,67.6
2006,"Pima, AZ",AZ,4019,86.3
2006,"Pinal, AZ",AZ,4021,69
2006,"Santa Cruz, AZ",AZ,4023,31.5
2006,"Yavapai, AZ",AZ,4025,93.7
2006,"Yuma, AZ",AZ,4027,46.9
2006,"Alameda, CA",CA,6001,39.7
2006,"Alpine, CA",CA,6003,–
2006,"Amador, CA",CA,6005,105
2006,"Butte, CA",CA,6007,154.1
2006,"Calaveras, CA",CA,6009,87.5
2006,"Colusa, CA",CA,6011,32.2
2006,"Contra Costa, CA",CA,6013,50.6
2006,"Del Norte, CA",CA,6015,127.1
2006,"El Dorado, CA",CA,6017,83.1
2006,"Fresno, CA",CA,6019,61.5
2006,"Glenn, CA",CA,6021,84.1
2006,"Humboldt, CA",CA,6023,132.3
2006,"Imperial, CA",CA,6025,51.7
2006,"Inyo, CA",CA,6027,76
2006,"Kern, CA",CA,6029,59.3
2006,"Kings, CA",CA,6031,60
2006,"Lake, CA",CA,6033,139
2006,"Lassen, CA",CA,6035,105.3
2006,"Los Angeles, CA",CA,6037,37.9
2006,"Madera, CA",CA,6039,48.6
2006,"Marin, CA",CA,6041,55.7
2006,"Mariposa, CA",CA,6043,33.2
2006,"Mendocino, CA",CA,6045,114.1
2006,"Merced, CA",CA,6047,60.6
2006,"Modoc, CA",CA,6049,114.4
2006,"Mono, CA",CA,6051,59.7
2006,"Monterey, CA",CA,6053,62.5
2006,"Napa, CA",CA,6055,40.2
2006,"Nevada, CA",CA,6057,101
2006,"Orange, CA",CA,6059,48.3
2006,"Placer, CA",CA,6061,75.5
2006,"Plumas, CA",CA,6063,106.1
2006,"Riverside, CA",CA,6065,53.2
2006,"Sacramento, CA",CA,6067,57.9
2006,"San Benito, CA",CA,6069,49.3
2006,"San Bernardino, CA",CA,6071,47.5
2006,"San Diego, CA",CA,6073,44
2006,"San Francisco, CA",CA,6075,42.7
2006,"San Joaquin, CA",CA,6077,60.5
2006,"San Luis Obispo, CA",CA,6079,77.9
2006,"San Mateo, CA",CA,6081,39.3
2006,"Santa Barbara, CA",CA,6083,66.7
2006,"Santa Clara, CA",CA,6085,30.3
2006,"Santa Cruz, CA",CA,6087,77.2
2006,"Shasta, CA",CA,6089,179.6
2006,"Sierra, CA",CA,6091,–
2006,"Siskiyou, CA",CA,6093,107.3
2006,"Solano, CA",CA,6095,48.3
2006,"Sonoma, CA",CA,6097,70.1
2006,"Stanislaus, CA",CA,6099,98.4
2006,"Sutter, CA",CA,6101,134.3
2006,"Tehama, CA",CA,6103,109.4
2006,"Trinity, CA",CA,6105,120.5
2006,"Tulare, CA",CA,6107,72.1
2006,"Tuolumne, CA",CA,6109,126.3
2006,"Ventura, CA",CA,6111,59.9
2006,"Yolo, CA",CA,6113,55.8
2006,"Yuba, CA",CA,6115,76.1
2006,"Adams, CO",CO,8001,52.6
2006,"Alamosa, CO",CO,8003,172.7
2006,"Arapahoe, CO",CO,8005,56.9
2006,"Archuleta, CO",CO,8007,50
2006,"Baca, CO",CO,8009,80.4
2006,"Bent, CO",CO,8011,32.7
2006,"Boulder, CO",CO,8013,59.3
2006,"Broomfield, CO",CO,8014,51.8
2006,"Chaffee, CO",CO,8015,88.7
2006,"Cheyenne, CO",CO,8017,45
2006,"Clear Creek, CO",CO,8019,48.2
2006,"Conejos, CO",CO,8021,–
2006,"Costilla, CO",CO,8023,–
2006,"Crowley, CO",CO,8025,32.3
2006,"Custer, CO",CO,8027,–
2006,"Delta, CO",CO,8029,81.2
2006,"Denver, CO",CO,8031,42.8
2006,"Dolores, CO",CO,8033,–
2006,"Douglas, CO",CO,8035,55.5
2006,"Eagle, CO",CO,8037,51.9
2006,"Elbert, CO",CO,8039,24.1
2006,"El Paso, CO",CO,8041,66.3
2006,"Fremont, CO",CO,8043,66.3
2006,"Garfield, CO",CO,8045,93.4
2006,"Gilpin, CO",CO,8047,–
2006,"Grand, CO",CO,8049,51.1
2006,"Gunnison, CO",CO,8051,49.8
2006,"Hinsdale, CO",CO,8053,–
2006,"Huerfano, CO",CO,8055,93.5
2006,"Jackson, CO",CO,8057,–
2006,"Jefferson, CO",CO,8059,72.2
2006,"Kiowa, CO",CO,8061,77
2006,"Kit Carson, CO",CO,8063,–
2006,"Lake, CO",CO,8065,72.6
2006,"La Plata, CO",CO,8067,80.2
2006,"Larimer, CO",CO,8069,65.4
2006,"Las Animas, CO",CO,8071,117.3
2006,"Lincoln, CO",CO,8073,–
2006,"Logan, CO",CO,8075,61.4
2006,"Mesa, CO",CO,8077,93.1
2006,"Mineral, CO",CO,8079,–
2006,"Moffat, CO",CO,8081,95.9
2006,"Montezuma, CO",CO,8083,77.6
2006,"Montrose, CO",CO,8085,85.9
2006,"Morgan, CO",CO,8087,70.8
2006,"Otero, CO",CO,8089,105.9
2006,"Ouray, CO",CO,8091,49.8
2006,"Park, CO",CO,8093,14.5
2006,"Phillips, CO",CO,8095,38
2006,"Pitkin, CO",CO,8097,23.5
2006,"Prowers, CO",CO,8099,78.6
2006,"Pueblo, CO",CO,8101,102.4
2006,"Rio Blanco, CO",CO,8103,–
2006,"Rio Grande, CO",CO,8105,50.1
2006,"Routt, CO",CO,8107,86.2
2006,"Saguache, CO",CO,8109,–
2006,"San Juan, CO",CO,8111,–
2006,"San Miguel, CO",CO,8113,42.9
2006,"Sedgwick, CO",CO,8115,81
2006,"Summit, CO",CO,8117,75.6
2006,"Teller, CO",CO,8119,76.5
2006,"Washington, CO",CO,8121,41.4
2006,"Weld, CO",CO,8123,56.5
2006,"Yuma, CO",CO,8125,64.3
2006,"Fairfield, CT",CT,9001,50.4
2006,"Hartford, CT",CT,9003,68.9
2006,"Litchfield, CT",CT,9005,67
2006,"Middlesex, CT",CT,9007,67.4
2006,"New Haven, CT",CT,9009,73.3
2006,"New London, CT",CT,9011,73
2006,"Tolland, CT",CT,9013,47.8
2006,"Windham, CT",CT,9015,73.7
2006,"District of Columbia, DC",DC,11001,31.7
2006,"Kent, DE",DE,10001,80.9
2006,"New Castle, DE",DE,10003,81.6
2006,"Sussex, DE",DE,10005,105.7
2006,"Alachua, FL",FL,12001,87.4
2006,"Baker, FL",FL,12003,148
2006,"Bay, FL",FL,12005,120.4
2006,"Bradford, FL",FL,12007,94
2006,"Brevard, FL",FL,12009,95.5
2006,"Broward, FL",FL,12011,66.2
2006,"Calhoun, FL",FL,12013,77.1
2006,"Charlotte, FL",FL,12015,102.3
2006,"Citrus, FL",FL,12017,100
2006,"Clay, FL",FL,12019,94.9
2006,"Collier, FL",FL,12021,76.1
2006,"Columbia, FL",FL,12023,127.3
2006,"DeSoto, FL",FL,12027,60.1
2006,"Dixie, FL",FL,12029,54.7
2006,"Duval, FL",FL,12031,90.3
2006,"Escambia, FL",FL,12033,121.6
2006,"Flagler, FL",FL,12035,91.9
2006,"Franklin, FL",FL,12037,110.5
2006,"Gadsden, FL",FL,12039,58.4
2006,"Gilchrist, FL",FL,12041,59.8
2006,"Glades, FL",FL,12043,–
2006,"Gulf, FL",FL,12045,118.2
2006,"Hamilton, FL",FL,12047,58.5
2006,"Hardee, FL",FL,12049,56
2006,"Hendry, FL",FL,12051,79.7
2006,"Hernando, FL",FL,12053,101.3
2006,"Highlands, FL",FL,12055,73.7
2006,"Hillsborough, FL",FL,12057,110.5
2006,"Holmes, FL",FL,12059,85.3
2006,"Indian River, FL",FL,12061,99
2006,"Jackson, FL",FL,12063,79.3
2006,"Jefferson, FL",FL,12065,65
2006,"Lafayette, FL",FL,12067,28.1
2006,"Lake, FL",FL,12069,85.4
2006,"Lee, FL",FL,12071,92.8
2006,"Leon, FL",FL,12073,78.9
2006,"Levy, FL",FL,12075,96
2006,"Liberty, FL",FL,12077,13
2006,"Madison, FL",FL,12079,74
2006,"Manatee, FL",FL,12081,91.1
2006,"Marion, FL",FL,12083,92
2006,"Martin, FL",FL,12085,82.8
2006,"Miami-Dade, FL",FL,12086,33
2006,"Monroe, FL",FL,12087,110.2
2006,"Nassau, FL",FL,12089,101.7
2006,"Okaloosa, FL",FL,12091,117.2
2006,"Okeechobee, FL",FL,12093,100.5
2006,"Orange, FL",FL,12095,62
2006,"Osceola, FL",FL,12097,63.7
2006,"Palm Beach, FL",FL,12099,73.7
2006,"Pasco, FL",FL,12101,110.2
2006,"Pinellas, FL",FL,12103,100.5
2006,"Polk, FL",FL,12105,85.7
2006,"Putnam, FL",FL,12107,102.1
2006,"St. Johns, FL",FL,12109,81.4
2006,"St. Lucie, FL",FL,12111,68.5
2006,"Santa Rosa, FL",FL,12113,110.3
2006,"Sarasota, FL",FL,12115,91.3
2006,"Seminole, FL",FL,12117,67.5
2006,"Sumter, FL",FL,12119,51.1
2006,"Suwannee, FL",FL,12121,76.4
2006,"Taylor, FL",FL,12123,104.4
2006,"Union, FL",FL,12125,59.3
2006,"Volusia, FL",FL,12127,97.2
2006,"Wakulla, FL",FL,12129,76.2
2006,"Walton, FL",FL,12131,105.2
2006,"Washington, FL",FL,12133,139
2006,"Appling, GA",GA,13001,88.9
2006,"Atkinson, GA",GA,13003,49.4
2006,"Bacon, GA",GA,13005,145.7
2006,"Baker, GA",GA,13007,–
2006,"Baldwin, GA",GA,13009,85
2006,"Banks, GA",GA,13011,7
2006,"Barrow, GA",GA,13013,92
2006,"Bartow, GA",GA,13015,97.5
2006,"Ben Hill, GA",GA,13017,133.3
2006,"Berrien, GA",GA,13019,100.1
2006,"Bibb, GA",GA,13021,142
2006,"Bleckley, GA",GA,13023,128.9
2006,"Brantley, GA",GA,13025,–
2006,"Brooks, GA",GA,13027,75.7
2006,"Bryan, GA",GA,13029,55.4
2006,"Bulloch, GA",GA,13031,78
2006,"Burke, GA",GA,13033,72
2006,"Butts, GA",GA,13035,85.6
2006,"Calhoun, GA",GA,13037,–
2006,"Camden, GA",GA,13039,87
2006,"Candler, GA",GA,13043,130
2006,"Carroll, GA",GA,13045,120
2006,"Catoosa, GA",GA,13047,138.3
2006,"Charlton, GA",GA,13049,91.7
2006,"Chatham, GA",GA,13051,97.5
2006,"Chattahoochee, GA",GA,13053,–
2006,"Chattooga, GA",GA,13055,103.4
2006,"Cherokee, GA",GA,13057,75.5
2006,"Clarke, GA",GA,13059,113.4
2006,"Clay, GA",GA,13061,108.6
2006,"Clayton, GA",GA,13063,52.1
2006,"Clinch, GA",GA,13065,114.7
2006,"Cobb, GA",GA,13067,74.9
2006,"Coffee, GA",GA,13069,145.7
2006,"Colquitt, GA",GA,13071,72.5
2006,"Columbia, GA",GA,13073,91.3
2006,"Cook, GA",GA,13075,84.3
2006,"Coweta, GA",GA,13077,83.8
2006,"Crawford, GA",GA,13079,–
2006,"Crisp, GA",GA,13081,165.2
2006,"Dade, GA",GA,13083,64.7
2006,"Dawson, GA",GA,13085,138.6
2006,"Decatur, GA",GA,13087,104.9
2006,"DeKalb, GA",GA,13089,45.7
2006,"Dodge, GA",GA,13091,105.9
2006,"Dooly, GA",GA,13093,–
2006,"Dougherty, GA",GA,13095,116.8
2006,"Douglas, GA",GA,13097,103.3
2006,"Early, GA",GA,13099,104.8
2006,"Echols, GA",GA,13101,–
2006,"Effingham, GA",GA,13103,62.7
2006,"Elbert, GA",GA,13105,133.2
2006,"Emanuel, GA",GA,13107,112.4
2006,"Evans, GA",GA,13109,143.4
2006,"Fannin, GA",GA,13111,94.8
2006,"Fayette, GA",GA,13113,80.4
2006,"Floyd, GA",GA,13115,146.5
2006,"Forsyth, GA",GA,13117,54.9
2006,"Franklin, GA",GA,13119,193.5
2006,"Fulton, GA",GA,13121,54
2006,"Gilmer, GA",GA,13123,104.9
2006,"Glascock, GA",GA,13125,–
2006,"Glynn, GA",GA,13127,129.1
2006,"Gordon, GA",GA,13129,119.3
2006,"Grady, GA",GA,13131,59.8
2006,"Greene, GA",GA,13133,101.8
2006,"Gwinnett, GA",GA,13135,58
2006,"Habersham, GA",GA,13137,121.2
2006,"Hall, GA",GA,13139,100.4
2006,"Hancock, GA",GA,13141,–
2006,"Haralson, GA",GA,13143,144.6
2006,"Harris, GA",GA,13145,6.4
2006,"Hart, GA",GA,13147,72.9
2006,"Heard, GA",GA,13149,–
2006,"Henry, GA",GA,13151,79.3
2006,"Houston, GA",GA,13153,112.6
2006,"Irwin, GA",GA,13155,78.1
2006,"Jackson, GA",GA,13157,96.9
2006,"Jasper, GA",GA,13159,46.8
2006,"Jeff Davis, GA",GA,13161,127.1
2006,"Jefferson, GA",GA,13163,125.8
2006,"Jenkins, GA",GA,13165,50.2
2006,"Johnson, GA",GA,13167,48
2006,"Jones, GA",GA,13169,31.5
2006,"Lamar, GA",GA,13171,70.4
2006,"Lanier, GA",GA,13173,–
2006,"Laurens, GA",GA,13175,168.4
2006,"Lee, GA",GA,13177,35
2006,"Liberty, GA",GA,13179,50.9
2006,"Lincoln, GA",GA,13181,–
2006,"Long, GA",GA,13183,–
2006,"Lowndes, GA",GA,13185,90.3
2006,"Lumpkin, GA",GA,13187,62.8
2006,"McDuffie, GA",GA,13189,129.8
2006,"McIntosh, GA",GA,13191,73.7
2006,"Macon, GA",GA,13193,62.8
2006,"Madison, GA",GA,13195,90.5
2006,"Marion, GA",GA,13197,–
2006,"Meriwether, GA",GA,13199,47.2
2006,"Miller, GA",GA,13201,131.9
2006,"Mitchell, GA",GA,13205,73.1
2006,"Monroe, GA",GA,13207,77.7
2006,"Montgomery, GA",GA,13209,–
2006,"Morgan, GA",GA,13211,45.8
2006,"Murray, GA",GA,13213,73.5
2006,"Muscogee, GA",GA,13215,100
2006,"Newton, GA",GA,13217,89.7
2006,"Oconee, GA",GA,13219,73.1
2006,"Oglethorpe, GA",GA,13221,–
2006,"Paulding, GA",GA,13223,69.1
2006,"Peach, GA",GA,13225,86.1
2006,"Pickens, GA",GA,13227,119.1
2006,"Pierce, GA",GA,13229,51.1
2006,"Pike, GA",GA,13231,–
2006,"Polk, GA",GA,13233,137.5
2006,"Pulaski, GA",GA,13235,98
2006,"Putnam, GA",GA,13237,63.7
2006,"Quitman, GA",GA,13239,–
2006,"Rabun, GA",GA,13241,142.6
2006,"Randolph, GA",GA,13243,67.8
2006,"Richmond, GA",GA,13245,89.9
2006,"Rockdale, GA",GA,13247,95.6
2006,"Schley, GA",GA,13249,–
2006,"Screven, GA",GA,13251,60.1
2006,"Seminole, GA",GA,13253,114.9
2006,"Spalding, GA",GA,13255,124.6
2006,"Stephens, GA",GA,13257,136.1
2006,"Stewart, GA",GA,13259,73.4
2006,"Sumter, GA",GA,13261,94.2
2006,"Talbot, GA",GA,13263,–
2006,"Taliaferro, GA",GA,13265,–
2006,"Tattnall, GA",GA,13267,61.3
2006,"Taylor, GA",GA,13269,–
2006,"Telfair, GA",GA,13271,0.1
2006,"Terrell, GA",GA,13273,–
2006,"Thomas, GA",GA,13275,93.9
2006,"Tift, GA",GA,13277,125.8
2006,"Toombs, GA",GA,13279,190.8
2006,"Towns, GA",GA,13281,69.9
2006,"Treutlen, GA",GA,13283,–
2006,"Troup, GA",GA,13285,74.8
2006,"Turner, GA",GA,13287,80.9
2006,"Twiggs, GA",GA,13289,29.9
2006,"Union, GA",GA,13291,146.9
2006,"Upson, GA",GA,13293,92
2006,"Walker, GA",GA,13295,31.8
2006,"Walton, GA",GA,13297,93.6
2006,"Ware, GA",GA,13299,212.2
2006,"Warren, GA",GA,13301,–
2006,"Washington, GA",GA,13303,78.8
2006,"Wayne, GA",GA,13305,130.7
2006,"Webster, GA",GA,13307,–
2006,"Wheeler, GA",GA,13309,–
2006,"White, GA",GA,13311,63.3
2006,"Whitfield, GA",GA,13313,72.5
2006,"Wilcox, GA",GA,13315,–
2006,"Wilkes, GA",GA,13317,118.1
2006,"Wilkinson, GA",GA,13319,–
2006,"Worth, GA",GA,13321,73.5
2006,"Hawaii, HI",HI,15001,69.8
2006,"Honolulu, HI",HI,15003,31.8
2006,"Kalawao, HI",HI,15005,–
2006,"Kauai, HI",HI,15007,87
2006,"Maui, HI",HI,15009,56.8
2006,"Adair, IA",IA,19001,38.1
2006,"Adams, IA",IA,19003,75
2006,"Allamakee, IA",IA,19005,54.8
2006,"Appanoose, IA",IA,19007,109.9
2006,"Audubon, IA",IA,19009,55.6
2006,"Benton, IA",IA,19011,–
2006,"Black Hawk, IA",IA,19013,68
2006,"Boone, IA",IA,19015,40.5
2006,"Bremer, IA",IA,19017,21
2006,"Buchanan, IA",IA,19019,36.7
2006,"Buena Vista, IA",IA,19021,50.2
2006,"Butler, IA",IA,19023,35.3
2006,"Calhoun, IA",IA,19025,46.2
2006,"Carroll, IA",IA,19027,70
2006,"Cass, IA",IA,19029,69.4
2006,"Cedar, IA",IA,19031,21.2
2006,"Cerro Gordo, IA",IA,19033,89.8
2006,"Cherokee, IA",IA,19035,67.4
2006,"Chickasaw, IA",IA,19037,27.4
2006,"Clarke, IA",IA,19039,38.3
2006,"Clay, IA",IA,19041,75.6
2006,"Clayton, IA",IA,19043,54.9
2006,"Clinton, IA",IA,19045,69
2006,"Crawford, IA",IA,19047,53.7
2006,"Dallas, IA",IA,19049,28.1
2006,"Davis, IA",IA,19051,9.7
2006,"Decatur, IA",IA,19053,25.9
2006,"Delaware, IA",IA,19055,37.3
2006,"Des Moines, IA",IA,19057,91.9
2006,"Dickinson, IA",IA,19059,63.7
2006,"Dubuque, IA",IA,19061,51.2
2006,"Emmet, IA",IA,19063,62.9
2006,"Fayette, IA",IA,19065,70.2
2006,"Floyd, IA",IA,19067,77.7
2006,"Franklin, IA",IA,19069,28.3
2006,"Fremont, IA",IA,19071,32.4
2006,"Greene, IA",IA,19073,60.6
2006,"Grundy, IA",IA,19075,7
2006,"Guthrie, IA",IA,19077,20
2006,"Hamilton, IA",IA,19079,55.2
2006,"Hancock, IA",IA,19081,25.8
2006,"Hardin, IA",IA,19083,50.9
2006,"Harrison, IA",IA,19085,76.4
2006,"Henry, IA",IA,19087,54.8
2006,"Howard, IA",IA,19089,51.2
2006,"Humboldt, IA",IA,19091,43.7
2006,"Ida, IA",IA,19093,83.9
2006,"Iowa, IA",IA,19095,10.7
2006,"Jackson, IA",IA,19097,36
2006,"Jasper, IA",IA,19099,70.9
2006,"Jefferson, IA",IA,19101,74.5
2006,"Johnson, IA",IA,19103,38.4
2006,"Jones, IA",IA,19105,13.1
2006,"Keokuk, IA",IA,19107,13
2006,"Kossuth, IA",IA,19109,37.2
2006,"Lee, IA",IA,19111,76.2
2006,"Linn, IA",IA,19113,61.4
2006,"Louisa, IA",IA,19115,23.4
2006,"Lucas, IA",IA,19117,80.2
2006,"Lyon, IA",IA,19119,29.7
2006,"Madison, IA",IA,19121,50.7
2006,"Mahaska, IA",IA,19123,84.1
2006,"Marion, IA",IA,19125,63.6
2006,"Marshall, IA",IA,19127,71.1
2006,"Mills, IA",IA,19129,32.8
2006,"Mitchell, IA",IA,19131,27.7
2006,"Monona, IA",IA,19133,82.6
2006,"Monroe, IA",IA,19135,82.5
2006,"Montgomery, IA",IA,19137,97.4
2006,"Muscatine, IA",IA,19139,65.7
2006,"O’Brien, IA",IA,19141,35.9
2006,"Osceola, IA",IA,19143,20.9
2006,"Page, IA",IA,19145,69.2
2006,"Palo Alto, IA",IA,19147,48.3
2006,"Plymouth, IA",IA,19149,35.8
2006,"Pocahontas, IA",IA,19151,37.7
2006,"Polk, IA",IA,19153,82.3
2006,"Pottawattamie, IA",IA,19155,88.1
2006,"Poweshiek, IA",IA,19157,56.8
2006,"Ringgold, IA",IA,19159,78
2006,"Sac, IA",IA,19161,35
2006,"Scott, IA",IA,19163,76.3
2006,"Shelby, IA",IA,19165,29.2
2006,"Sioux, IA",IA,19167,25
2006,"Story, IA",IA,19169,34.9
2006,"Tama, IA",IA,19171,19.5
2006,"Taylor, IA",IA,19173,46.9
2006,"Union, IA",IA,19175,80.8
